,0
0,0
1,19
2,0
3,16
4,14
5,6
6,13
7,0
8,20
9,4
10,16
11,4
12,17
13,6
14,1
15,0
16,3
17,5
18,22
19,12
20,11
21,0
22,25
23,0
24,20
25,22
26,2
27,4
28,15
29,22
30,22
31,23
32,12
33,0
34,17
35,0
36,20
37,12
38,9
39,18
40,6
41,18
42,18
43,18
44,1
45,18
46,11
47,24
48,12
49,13
50,4
51,18
52,15
53,18
54,6
55,0
56,1
57,19
58,9
59,16
60,20
61,18
62,7
63,11
64,16
65,23
66,7
67,11
68,4
69,23
70,17
71,9
72,18
73,18
74,22
75,23
76,14
77,5
78,11
79,6
80,12
81,4
82,9
83,1
84,16
85,4
86,8
87,15
88,14
89,22
90,23
91,14
92,14
93,18
94,22
95,17
96,12
97,18
98,2
99,1
100,4
101,19
102,20
103,17
104,17
105,14
106,18
107,12
108,14
109,15
110,22
111,6
112,21
113,10
114,11
115,0
116,14
117,14
118,21
119,16
120,23
121,22
122,18
123,18
124,24
125,17
126,8
127,9
128,9
129,13
130,17
131,4
132,21
133,1
134,20
135,6
136,17
137,22
138,14
139,5
140,1
141,17
142,19
143,9
144,5
145,16
146,6
147,4
148,22
149,8
150,20
151,14
152,7
153,0
154,13
155,7
156,23
157,18
158,0
159,21
160,5
161,14
162,17
163,21
164,16
165,17
166,23
167,21
168,19
169,20
170,20
171,17
172,8
173,17
174,14
175,6
176,7
177,9
178,8
179,4
180,14
181,19
182,18
183,18
184,23
185,1
186,18
187,7
188,21
189,9
190,14
191,22
192,1
193,18
194,15
195,21
196,9
197,16
198,23
199,3
200,11
201,18
202,22
203,6
204,21
205,14
206,11
207,1
208,13
209,18
210,1
211,24
212,11
213,17
214,9
215,17
216,22
217,17
218,7
219,3
220,12
221,4
222,14
223,19
224,18
225,0
226,8
227,1
228,17
229,1
230,14
231,17
232,0
233,13
234,8
235,14
236,22
237,11
238,4
239,6
240,14
241,24
242,17
243,19
244,18
245,12
246,22
247,18
248,22
249,4
250,1
251,22
252,19
253,18
254,17
255,17
256,1
257,5
258,18
259,9
260,11
261,6
262,1
263,1
264,4
265,17
266,9
267,9
268,23
269,18
270,23
271,18
272,16
273,5
274,4
275,25
276,17
277,14
278,4
279,0
280,16
281,20
282,3
283,4
284,14
285,0
286,7
287,16
288,18
289,23
290,19
291,1
292,18
293,18
294,6
295,22
296,0
297,9
298,7
299,3
300,20
301,0
302,18
303,18
304,0
305,8
306,18
307,15
308,14
309,14
310,24
311,17
312,17
313,4
314,12
315,18
316,18
317,5
318,1
319,1
320,14
321,8
322,9
323,1
324,24
325,18
326,9
327,21
328,20
329,13
330,1
331,3
332,1
333,4
334,5
335,20
336,11
337,7
338,19
339,23
340,17
341,9
342,19
343,7
344,14
345,22
346,14
347,14
348,21
349,3
350,20
351,14
352,20
353,11
354,23
355,2
356,19
357,8
358,7
359,15
360,22
361,15
362,17
363,14
364,16
365,13
366,4
367,1
368,22
369,19
370,22
371,20
372,9
373,8
374,17
375,2
376,14
377,8
378,13
379,4
380,13
381,18
382,14
383,20
384,21
385,17
386,7
387,4
388,14
389,11
390,0
391,11
392,6
393,7
394,1
395,1
396,11
397,3
398,16
399,9
400,17
401,7
402,18
403,7
404,4
405,8
406,13
407,17
408,12
409,8
410,18
411,1
412,1
413,9
414,1
415,12
416,1
417,11
418,0
419,22
420,6
421,1
422,14
423,18
424,6
425,19
426,10
427,23
428,22
429,16
430,20
431,17
432,11
433,0
434,12
435,22
436,13
437,4
438,9
439,4
440,0
441,17
442,14
443,14
444,17
445,3
446,18
447,22
448,14
449,24
450,17
451,14
452,25
453,11
454,4
455,14
456,21
457,13
458,14
459,4
460,5
461,6
462,17
463,14
464,21
465,22
466,6
467,4
468,8
469,18
470,23
471,7
472,1
473,11
474,3
475,1
476,20
477,14
478,8
479,6
