,0
0,5
1,5
2,5
3,5
4,5
5,5
6,5
7,5
8,5
9,5
10,5
11,5
12,5
13,5
14,5
15,5
16,5
17,5
18,5
19,5
20,5
21,5
22,5
23,5
24,5
25,5
26,5
27,5
28,5
29,5
30,5
31,5
32,5
33,5
34,5
35,5
36,5
37,5
38,5
39,5
40,0
41,5
42,5
43,5
44,5
45,5
46,5
47,5
48,5
49,5
50,5
51,5
52,5
53,5
54,5
55,5
56,5
57,5
58,5
59,5
60,5
61,5
62,5
63,5
64,5
65,5
66,5
67,5
68,5
69,5
70,5
71,5
72,5
73,5
74,5
75,5
76,5
77,5
78,5
79,5
80,5
81,5
82,5
83,5
84,5
85,5
86,5
87,5
88,5
89,5
90,5
91,5
92,5
93,5
94,5
95,5
96,5
97,5
98,5
99,5
100,5
101,5
102,5
103,5
104,5
105,5
106,5
107,5
108,5
109,5
110,5
111,5
112,5
113,5
114,5
115,5
116,5
117,5
118,5
119,5
120,5
121,5
122,5
123,5
124,5
125,5
126,5
127,5
128,5
129,5
130,5
131,5
132,5
133,5
134,5
135,5
136,5
137,5
138,5
139,5
140,5
141,5
142,5
143,5
144,5
145,5
146,0
147,5
148,5
149,5
150,5
151,5
152,5
153,5
154,5
155,5
156,5
157,5
158,5
159,1
160,5
161,5
162,5
163,5
164,5
165,5
166,5
167,0
168,5
169,5
170,5
171,1
172,5
173,5
174,0
175,5
176,5
177,5
178,5
179,5
180,5
181,5
182,5
183,5
184,5
185,5
186,5
187,5
188,5
189,5
190,5
191,5
192,5
193,5
194,5
195,5
196,5
197,1
198,5
199,5
200,5
201,5
202,5
203,5
204,5
205,5
206,0
207,5
208,5
209,1
210,5
211,5
212,5
213,5
214,5
215,5
216,5
217,5
218,5
219,5
220,5
221,5
222,5
223,5
224,5
225,1
226,5
227,5
228,5
229,5
230,5
231,5
232,5
233,5
234,5
235,5
236,5
237,0
238,5
239,0
240,5
241,5
242,5
243,5
244,5
245,5
246,5
247,5
248,5
249,5
250,5
251,5
252,5
253,5
254,5
255,5
256,5
257,5
258,5
259,5
260,5
261,1
262,5
263,5
264,5
265,0
266,5
267,5
268,5
269,5
270,1
271,5
272,5
273,5
274,5
275,5
276,5
277,5
278,5
279,5
280,5
281,5
282,5
283,5
284,5
285,5
286,5
287,5
288,5
289,5
290,5
291,5
292,5
293,5
294,5
295,5
296,5
297,5
298,5
299,5
300,5
301,5
302,1
303,1
304,5
305,5
306,5
307,1
308,5
309,5
310,5
311,1
312,5
313,1
314,5
315,5
316,5
317,5
318,5
319,5
320,5
321,5
322,0
323,5
324,5
325,5
326,5
327,5
328,5
329,5
330,5
331,5
332,5
333,5
334,5
335,5
336,5
337,5
338,5
339,5
340,5
341,5
342,5
343,5
344,1
345,5
346,5
347,5
348,5
349,5
350,5
351,1
352,5
353,5
354,5
355,5
356,5
357,0
358,5
359,5
360,5
361,1
362,5
363,5
364,1
365,5
366,5
367,5
368,5
369,0
370,5
371,5
372,1
373,5
374,5
375,5
376,1
377,5
378,5
379,5
380,5
381,5
382,5
383,5
384,5
385,5
386,5
387,5
388,5
389,5
390,5
391,5
392,5
393,5
394,5
395,5
396,1
397,5
398,5
399,5
400,5
401,5
402,5
403,5
404,5
405,5
406,5
407,1
408,5
409,5
410,5
411,1
412,1
413,0
414,1
415,10
416,1
417,1
418,1
419,1
420,0
421,1
422,1
423,1
424,8
425,1
426,1
427,1
428,11
429,0
430,5
431,1
432,0
433,5
434,5
435,1
436,5
437,0
438,1
439,0
440,0
441,1
442,10
443,0
444,1
445,1
446,1
447,1
448,1
449,1
450,10
451,1
452,1
453,13
454,1
455,2
456,6
457,1
458,1
459,1
460,5
461,1
462,1
463,1
464,1
465,1
466,0
467,2
468,1
469,0
470,0
471,0
472,1
473,10
474,0
475,1
476,11
477,1
478,11
479,0
480,1
481,1
482,1
483,1
484,0
485,1
486,10
487,0
488,1
489,11
490,1
491,6
492,1
493,0
494,1
495,11
496,0
497,11
498,0
499,1
500,11
501,1
502,0
503,0
504,10
505,0
506,0
507,11
508,1
509,10
510,0
511,10
512,5
513,10
514,13
515,0
516,1
517,1
518,5
519,1
520,1
521,0
522,11
523,2
524,1
525,0
526,11
527,1
528,0
529,1
530,11
531,1
532,0
533,1
534,3
535,1
536,2
537,11
538,1
539,1
540,8
541,0
542,1
543,0
544,0
545,2
546,10
547,1
548,1
549,1
550,5
551,0
552,11
553,11
554,1
555,11
556,11
557,2
558,0
559,1
560,11
561,1
562,1
563,1
564,1
565,1
