,0
0,0
1,0
2,0
3,0
4,0
5,7
6,0
7,0
8,0
9,0
10,0
11,0
12,7
13,7
14,7
15,7
16,7
17,6
18,7
19,7
20,0
21,0
22,0
23,7
24,8
25,8
26,8
27,8
28,8
29,8
30,8
31,8
32,8
33,8
34,8
35,8
36,9
37,9
38,6
39,9
40,9
41,9
42,9
43,9
44,9
45,9
46,9
47,9
48,10
49,10
50,6
51,10
52,10
53,10
54,10
55,10
56,10
57,10
58,10
59,10
60,11
61,11
62,11
63,11
64,11
65,11
66,9
67,11
68,11
69,11
70,11
71,11
72,12
73,12
74,12
75,13
76,12
77,12
78,12
79,12
80,12
81,1
82,12
83,12
84,13
85,13
86,13
87,13
88,7
89,13
90,13
91,13
92,13
93,6
94,6
95,13
96,14
97,14
98,14
99,14
100,14
101,14
102,14
103,14
104,14
105,14
106,14
107,14
108,1
109,1
110,1
111,3
112,3
113,1
114,1
115,1
116,1
117,1
118,1
119,1
120,2
121,2
122,2
123,2
124,2
125,2
126,2
127,2
128,2
129,2
130,2
131,2
132,3
133,3
134,3
135,3
136,3
137,3
138,3
139,3
140,3
141,3
142,3
143,3
144,2
145,2
146,2
147,4
148,2
149,4
150,2
151,4
152,4
153,2
154,4
155,4
156,5
157,5
158,5
159,5
160,5
161,5
162,5
163,5
164,5
165,5
166,5
167,5
168,6
169,6
170,6
171,6
172,6
173,6
174,6
175,6
176,6
177,1
178,6
179,6
